RedName,Width,Height,Format,Compression,TextureGroup
fx\textures\cloud\cloud_cover_tiled.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
fx\textures\cloud\cloud_v6_soft.xbm,1024,1024,TRF_TrueColor,TCM_QualityColor,QualityColor
fx\textures\cloud\cloud_v6_soft_a.xbm,1024,1024,TRF_TrueColor,TCM_QualityR,QualityOneChannel
fx\textures\cloud\cloud_v6_soft_n.xbm,1024,1024,TRF_TrueColor,TCM_QualityRG,QualityTwoChannels
fx\textures\cloud\clouds_thick_soft.xbm,1024,1024,TRF_TrueColor,TCM_QualityColor,QualityColor
fx\textures\cloud\clouds_thick_soft_a.xbm,1024,1024,TRF_TrueColor,TCM_QualityR,QualityOneChannel
fx\textures\cloud\clouds_thick_soft_n.xbm,1024,1024,TRF_TrueColor,TCM_QualityColor,QualityColor
fx\textures\cloud\storm_cover_2.xbm,1024,1024,TRF_TrueColor,TCM_QualityColor,QualityColor
fx\textures\cloud\storm_cover_flowmap.xbm,512,512,TRF_TrueColor,TCM_QualityColor,QualityColor
fx\textures\cloud\stratocumulus_cover_normal.xbm,1024,1024,TRF_TrueColor,TCM_QualityColor,QualityColor
fx\textures\cloud\altocumulus_cover_normal_3.xbm,1024,1024,TRF_TrueColor,TCM_QualityColor,QualityColor
fx\textures\cloud\cirrus_cover_normal_2.xbm,1024,1024,TRF_TrueColor,TCM_QualityColor,QualityColor
fx\textures\cloud\cloud_02.xbm,2048,1024,TRF_TrueColor,TCM_DXTAlpha,Particles
fx\textures\cloud\cloud_03.xbm,1024,1024,TRF_TrueColor,TCM_QualityColor,QualityColor
fx\textures\cloud\stars_cubemap\stars_cube.xbm,1024,1024,TRF_TrueColor,TCM_QualityColor,QualityColor
fx\textures\flares\flare_sphere_alpcha.xbm,512,512,TRF_TrueColor,TCM_DXTAlpha,Particles
fx\textures\flares\flare_sphere_dark_01.xbm,512,512,TRF_TrueColor,TCM_DXTAlpha,Particles
fx\textures\flares\flare_sphere_01.xbm,512,512,TRF_TrueColor,TCM_None,Flares
fx\textures\flares\flare_line.xbm,1024,512,TRF_TrueColor,TCM_DXTNoAlpha,ParticlesWithoutAlpha
fx\textures\flares\fullscreen_flare01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,ParticlesWithoutAlpha
fx\textures\gradients\gradient_04.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,ParticlesWithoutAlpha
fx\textures\gradients\gradient_05.xbm,2,256,TRF_TrueColor,TCM_DXTAlpha,Particles
fx\textures\gradients\gradient_lamp.xbm,128,256,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
fx\textures\gradients\gradient_03.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
fx\textures\gradients\gradient_01.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
fx\textures\blood\blood_01_n.xbm,1024,1024,TRF_TrueColor,TCM_Normals,WorldNormal
fx\textures\blood\blood_anim_a.xbm,512,512,TRF_TrueColor,TCM_DXTAlpha,Particles
fx\textures\blood\blood_anim_a_n.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
fx\textures\blood\blood_trail_4.xbm,1024,256,TRF_TrueColor,TCM_QualityR,QualityOneChannel
fx\textures\blood\blood_trials_01.xbm,1024,256,TRF_TrueColor,TCM_DXTAlpha,Particles
fx\textures\blood\blood_trials_01_n.xbm,1024,256,TRF_TrueColor,TCM_Normals,WorldNormal
fx\textures\blood\blood_4x2.xbm,1024,1024,TRF_TrueColor,TCM_DXTAlpha,Particles
fx\textures\blood\blood_splash_spray_small_2.xbm,512,512,TRF_TrueColor,TCM_DXTAlpha,Particles
fx\textures\blood\blood_splash_spray_small_2_n.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
fx\textures\blood\blood_splash_spray_small_3.xbm,512,512,TRF_TrueColor,TCM_DXTAlpha,Particles
fx\textures\blood\blood_splash_spray_small_3_n.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
fx\textures\blood\blood_trail.xbm,1024,256,TRF_TrueColor,TCM_DXTAlpha,Particles
fx\textures\blood\blood_trail_2.xbm,1024,256,TRF_TrueColor,TCM_QualityColor,QualityColor
fx\textures\blood\blood_trail_3.xbm,1024,512,TRF_TrueColor,TCM_DXTAlpha,Particles
fx\textures\blood\endriaga_blood_medium.xbm,512,512,TRF_TrueColor,TCM_DXTAlpha,Particles
fx\textures\blood\screen_blood_drops.xbm,256,128,TRF_TrueColor,TCM_DXTAlpha,Particles
fx\textures\blood\screen_blood_02.xbm,256,128,TRF_TrueColor,TCM_DXTAlpha,Particles
fx\textures\explode\explode_fire_smoke_06.xbm,2048,2048,TRF_TrueColor,TCM_DXTAlpha,Particles
fx\textures\explode\explode_glow_01.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,ParticlesWithoutAlpha
fx\textures\explode\explo_4x4.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,ParticlesWithoutAlpha
fx\textures\explode\explode_fire_smoke_03.xbm,1024,1024,TRF_TrueColor,TCM_DXTAlpha,Particles
fx\textures\explode\explode_fire_smoke_07.xbm,2048,2048,TRF_TrueColor,TCM_DXTAlpha,Particles
fx\textures\explode\explode_smoke_10.xbm,2048,2048,TRF_TrueColor,TCM_DXTAlpha,Particles
fx\textures\screen\focus_mode.xbm,1024,1024,TRF_TrueColor,TCM_None,Flares
fx\textures\screen\freezing_screen_01.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,ParticlesWithoutAlpha
fx\textures\screen\mud_screen_01.xbm,1024,512,TRF_TrueColor,TCM_DXTAlpha,Particles
fx\textures\screen\mud_screen_01_n.xbm,1024,512,TRF_TrueColor,TCM_DXTAlpha,NormalmapGloss
fx\textures\screen\freezing_screen_02.xbm,256,256,TRF_TrueColor,TCM_DXTAlpha,Particles
fx\textures\noise\noise01.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,ParticlesWithoutAlpha
fx\textures\noise\perlin_noise_tileable.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,ParticlesWithoutAlpha
fx\textures\noise\mono_n.xbm,512,512,TRF_TrueColor,TCM_Normals,WorldNormal
fx\textures\lightning\lightning_02.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,ParticlesWithoutAlpha
fx\textures\ice\ice_spike01_4x4.xbm,2048,2048,TRF_TrueColor,TCM_DXTAlpha,WorldDiffuseWithAlpha
fx\monsters\endriaga\spikes\endriaga_spike_diff.xbm,512,256,TRF_TrueColor,TCM_DXTNoAlpha,ParticlesWithoutAlpha
fx\monsters\endriaga\spikes\endriaga_spike_diff_gradient.xbm,512,256,TRF_TrueColor,TCM_DXTNoAlpha,ParticlesWithoutAlpha
fx\monsters\lessun\root_attack\root_texture_fx.xbm,256,1024,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
fx\monsters\lessun\root_attack\root_texture_fx_n.xbm,256,1024,TRF_TrueColor,TCM_Normals,WorldNormal
fx\quest\q203\h_02_ma__udalryk_liquid_mask.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,ParticlesWithoutAlpha
fx\quest\q310\q310_hydromancy.xbm,2048,1024,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
fx\cutscenes\kaer_morhen\q403_battle\cs403_finale\h_01_ma__eskel_d01_mask.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
fx\cutscenes\kaer_morhen\q403_battle\cs403_finale\eskel_ear_blood_drip.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,ParticlesWithoutAlpha
fx\cutscenes\prologue\cs001_geralt_and_yen\bath_water_foam.xbm,512,512,TRF_TrueColor,TCM_None,
fx\gameplay\mutation\mutation_10\euphoria_bm.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
fx\gameplay\mutation\mutation_7\adrenaline_burst_bm.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
fx\gameplay\mutation\mutation_7\adrenaline_drop_bm.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
fx\blood\blood_spill\blood_spill_d.xbm,1024,1024,TRF_TrueColor,TCM_DXTAlpha,WorldDiffuseWithAlpha
fx\blood\blood_spill\blood_spill_n.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
fx\blood\endriaga\fragments\endriaga_graments_n.xbm,512,512,TRF_TrueColor,TCM_Normals,WorldNormal
fx\blood\endriaga\fragments\endriaga_graments_text.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,ParticlesWithoutAlpha
fx\environment\rivers\river_current_base.xbm,1024,1024,TRF_TrueColor,TCM_DXTAlpha,Particles
fx\environment\air\gossamer\spider_web_strand.xbm,64,512,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
fx\animals\butterflies\butterfly_tiled_mesh.xbm,128,64,TRF_TrueColor,TCM_DXTAlpha,Particles
fx\animals\butterflies\moth.xbm,128,64,TRF_TrueColor,TCM_DXTAlpha,Particles
fx\vignette\vignette.xbm,256,256,TRF_Grayscale,TCM_None,Flares
fx\lightshaft\lightshaft_01.xbm,256,512,TRF_TrueColor,TCM_DXTAlpha,Particles
fx\flares\caustic_moon.xbm,256,512,TRF_TrueColor,TCM_None,PostFxMap
animations\cutscenes\novigrad\q305_blanka\cs305_convoy_in_ambush_pt1\alnus_branches_04.xbm,512,1024,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
animations\cutscenes\novigrad\q305_blanka\cs305_convoy_in_ambush_pt1\alnus_branches_04_n.xbm,512,1024,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
animations\cutscenes\novigrad\q305_blanka\cs305_convoy_in_ambush_pt1\alnus_leaves01.xbm,1024,512,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
animations\cutscenes\novigrad\q305_blanka\cs305_convoy_in_ambush_pt1\alnus_leaves01_n.xbm,1024,512,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
animations\cutscenes\skellige\sq204_huldra\corvus_tree\quercus_bark_thin.xbm,256,1024,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
animations\cutscenes\skellige\sq204_huldra\corvus_tree\quercus_bark_thin_n.xbm,256,1024,TRF_TrueColor,TCM_Normals,WorldNormal
animations\cutscenes\skellige\sq204_huldra\corvus_tree\querqus_cap_deform.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
animations\cutscenes\skellige\sq204_huldra\corvus_tree\querqus_cap_deform_n.xbm,256,256,TRF_TrueColor,TCM_Normals,WorldNormal
animations\cutscenes\skellige\sq204_huldra\corvus_tree\quercus_bark_thin_flat.xbm,256,1024,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
animations\cutscenes\skellige\sq204_huldra\corvus_tree\quercus_bark_thin_flat_n.xbm,256,1024,TRF_TrueColor,TCM_Normals,WorldNormal
animations\cutscenes\additional\e3_intro\assets\textures\anim_quer_stem.xbm,64,256,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
animations\cutscenes\additional\e3_intro\assets\textures\anim_quer_stem_n.xbm,64,256,TRF_TrueColor,TCM_Normals,WorldNormal
animations\cutscenes\additional\e3_intro\assets\textures\anim_quercus_leaf_a.xbm,128,256,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
animations\cutscenes\additional\e3_intro\assets\textures\anim_quercus_leaf_a_m.xbm,128,256,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
animations\cutscenes\additional\e3_intro\assets\textures\anim_quercus_leaf_a_n.xbm,128,256,TRF_TrueColor,TCM_Normals,WorldNormal
animations\cutscenes\additional\e3_intro\assets\textures\anim_quercus_leaf_a_s.xbm,128,256,TRF_TrueColor,TCM_DXTNoAlpha,WorldSpecular
animations\cutscenes\additional\e3_intro\assets\textures\anim_quercus_leaf_b.xbm,128,256,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
animations\cutscenes\additional\e3_intro\assets\textures\anim_quercus_leaf_b_m.xbm,128,256,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
animations\cutscenes\additional\e3_intro\assets\textures\anim_quercus_leaf_b_n.xbm,128,256,TRF_TrueColor,TCM_Normals,WorldNormal
animations\cutscenes\additional\e3_intro\assets\textures\anim_quercus_leaf_b_s.xbm,128,256,TRF_TrueColor,TCM_DXTNoAlpha,WorldSpecular
animations\cutscenes\additional\e3_intro\assets\textures\anim_quercus_leaf_c.xbm,128,256,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
animations\cutscenes\additional\e3_intro\assets\textures\anim_quercus_leaf_c_m.xbm,128,256,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
animations\cutscenes\additional\e3_intro\assets\textures\anim_quercus_leaf_c_n.xbm,128,256,TRF_TrueColor,TCM_Normals,WorldNormal
animations\cutscenes\additional\e3_intro\assets\textures\anim_quercus_leaf_c_s.xbm,128,256,TRF_TrueColor,TCM_DXTNoAlpha,WorldSpecular
quests\generic_quests\skellige\quest_files\mh202_nekker_warrior\entities\model\mh202_corpse_01_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
quests\generic_quests\skellige\quest_files\mh202_nekker_warrior\entities\model\mh202_corpse_01_n01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
quests\part_1\quest_files\q105_witches\entities\godling_voice_bottle_d01.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
quests\part_1\quest_files\q105_witches\entities\godling_voice_bottle_n01.xbm,512,512,TRF_TrueColor,TCM_DXTAlpha,NormalmapGloss
engine\materials\render\dissolve_billboards.xbm,16,16,TRF_TrueColor,TCM_None,
engine\textures\bokeh.xbm,64,64,TRF_TrueColor,TCM_None,
engine\textures\normals_best_fit.xbm,1024,1024,TRF_Grayscale,TCM_None,SystemNoMips
engine\textures\icons\meshicon.xbm,128,128,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
engine\textures\icons\birds_manager.xbm,128,128,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
engine\textures\icons\birds_swarm.xbm,128,128,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
engine\textures\icons\waypointicon.xbm,128,128,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
engine\textures\icons\soundicon.xbm,128,128,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
engine\textures\icons\aimicon.xbm,128,128,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
engine\textures\icons\witcher.xbm,1024,512,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
engine\textures\icons\particleicon.xbm,128,128,TRF_TrueColor,TCM_DXTAlpha,WorldDiffuseWithAlpha
engine\textures\icons\sloticon.xbm,128,128,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
engine\textures\icons\sceneicon.xbm,128,128,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
engine\textures\icons\markers\default_sticker_texture.xbm,128,128,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
engine\textures\icons\markers\poi\communitymarker.xbm,16,16,TRF_TrueColor,TCM_DXTAlpha,BillboardAtlas
engine\textures\icons\markers\poi\cutscenemarker.xbm,16,16,TRF_TrueColor,TCM_DXTAlpha,BillboardAtlas
engine\textures\icons\markers\poi\dungeonmarker.xbm,16,16,TRF_TrueColor,TCM_DXTAlpha,BillboardAtlas
engine\textures\icons\markers\poi\gameplaymarker.xbm,16,16,TRF_TrueColor,TCM_DXTAlpha,BillboardAtlas
engine\textures\icons\markers\poi\harbormarker.xbm,16,16,TRF_TrueColor,TCM_DXTAlpha,BillboardAtlas
engine\textures\icons\markers\poi\interiormarker.xbm,16,16,TRF_TrueColor,TCM_DXTAlpha,BillboardAtlas
engine\textures\icons\markers\poi\landmarkmarker.xbm,16,16,TRF_TrueColor,TCM_DXTAlpha,BillboardAtlas
engine\textures\icons\markers\poi\moodmarker.xbm,16,16,TRF_TrueColor,TCM_DXTAlpha,BillboardAtlas
engine\textures\icons\markers\poi\questmarker.xbm,16,16,TRF_TrueColor,TCM_DXTAlpha,BillboardAtlas
engine\textures\icons\markers\poi\roadsignmarker.xbm,16,16,TRF_TrueColor,TCM_DXTAlpha,BillboardAtlas
engine\textures\icons\markers\poi\settlementmarker.xbm,16,16,TRF_TrueColor,TCM_DXTAlpha,BillboardAtlas
engine\textures\icons\markers\poi\sidequestmarker.xbm,16,16,TRF_TrueColor,TCM_DXTAlpha,BillboardAtlas
engine\textures\editor\black.xbm,4,4,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
engine\textures\editor\normalblend.xbm,4,4,TRF_TrueColor,TCM_DXTAlpha,NormalmapGloss
engine\textures\editor\white.xbm,16,16,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
engine\textures\editor\grey.xbm,16,16,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
engine\textures\editor\normal.xbm,4,4,TRF_TrueColor,TCM_DXTAlpha,NormalmapGloss
engine\textures\editor\checker_d.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
engine\textures\editor\debug.xbm,128,128,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
engine\textures\editor\checker_n.xbm,512,512,TRF_TrueColor,TCM_Normals,WorldNormal
engine\textures\editor\red_d01.xbm,64,64,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
engine\textures\editor\blue_d01.xbm,64,64,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
engine\icons\redgui\checkicon.xbm,16,16,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
engine\icons\redgui\collapseicon.xbm,16,16,TRF_TrueColor,TCM_DXTAlpha,WorldDiffuseWithAlpha
engine\icons\redgui\downarrow.xbm,16,16,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
engine\icons\redgui\erroricon.xbm,32,32,TRF_TrueColor,TCM_DXTAlpha,WorldDiffuseWithAlpha
engine\icons\redgui\exiticon.xbm,16,16,TRF_TrueColor,TCM_DXTAlpha,WorldDiffuseWithAlpha
engine\icons\redgui\expandicon.xbm,16,16,TRF_TrueColor,TCM_DXTAlpha,WorldDiffuseWithAlpha
engine\icons\redgui\helpicon.xbm,16,16,TRF_TrueColor,TCM_DXTAlpha,WorldDiffuseWithAlpha
engine\icons\redgui\hourglassicon.xbm,32,32,TRF_TrueColor,TCM_DXTAlpha,WorldDiffuseWithAlpha
engine\icons\redgui\imagetest.xbm,128,128,TRF_TrueColor,TCM_DXTAlpha,WorldDiffuseWithAlpha
engine\icons\redgui\informationicon.xbm,32,32,TRF_TrueColor,TCM_DXTAlpha,WorldDiffuseWithAlpha
engine\icons\redgui\leftarrow.xbm,16,16,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
engine\icons\redgui\maximizeicon.xbm,16,16,TRF_TrueColor,TCM_DXTAlpha,WorldDiffuseWithAlpha
engine\icons\redgui\minimizeicon.xbm,16,16,TRF_TrueColor,TCM_DXTAlpha,WorldDiffuseWithAlpha
engine\icons\redgui\minusicon.xbm,16,16,TRF_TrueColor,TCM_DXTAlpha,WorldDiffuseWithAlpha
engine\icons\redgui\playicon.xbm,16,16,TRF_TrueColor,TCM_DXTAlpha,WorldDiffuseWithAlpha
engine\icons\redgui\plusicon.xbm,16,16,TRF_TrueColor,TCM_DXTAlpha,WorldDiffuseWithAlpha
engine\icons\redgui\rightarrow.xbm,16,16,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
engine\icons\redgui\stopicon.xbm,16,16,TRF_TrueColor,TCM_DXTAlpha,WorldDiffuseWithAlpha
engine\icons\redgui\uparrow.xbm,16,16,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
engine\icons\redgui\warningicon.xbm,32,32,TRF_TrueColor,TCM_DXTAlpha,WorldDiffuseWithAlpha
engine\icons\redgui\windowbackground.xbm,1024,1024,TRF_TrueColor,TCM_DXTAlpha,WorldDiffuseWithAlpha
engine\icons\redgui\cursors\arrowcursor.xbm,16,16,TRF_TrueColor,TCM_DXTAlpha,WorldDiffuseWithAlpha
engine\icons\redgui\cursors\backslashresizecursor.xbm,16,16,TRF_TrueColor,TCM_DXTAlpha,WorldDiffuseWithAlpha
engine\icons\redgui\cursors\handcursor.xbm,16,16,TRF_TrueColor,TCM_DXTAlpha,WorldDiffuseWithAlpha
engine\icons\redgui\cursors\horizontalresizecursor.xbm,16,16,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
engine\icons\redgui\cursors\movecursor.xbm,16,16,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
engine\icons\redgui\cursors\slashresizecursor.xbm,16,16,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
engine\icons\redgui\cursors\textcursor.xbm,16,16,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
engine\icons\redgui\cursors\verticalresizecursor.xbm,16,16,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
engine\icons\redgui\cursors\waitcursor.xbm,16,16,TRF_TrueColor,TCM_DXTAlpha,WorldDiffuseWithAlpha
engine\icons\redgui\reviewmarkerdebugwindow\add.xbm,16,16,TRF_TrueColor,TCM_DXTAlpha,WorldDiffuseWithAlpha
engine\icons\redgui\reviewmarkerdebugwindow\filter.xbm,16,16,TRF_TrueColor,TCM_DXTAlpha,WorldDiffuseWithAlpha
engine\icons\redgui\reviewmarkerdebugwindow\free_camera.xbm,16,16,TRF_TrueColor,TCM_DXTAlpha,WorldDiffuseWithAlpha
engine\icons\redgui\reviewmarkerdebugwindow\move.xbm,16,16,TRF_TrueColor,TCM_DXTAlpha,WorldDiffuseWithAlpha
engine\icons\redgui\reviewmarkerdebugwindow\properties.xbm,16,16,TRF_TrueColor,TCM_DXTAlpha,WorldDiffuseWithAlpha
engine\icons\redgui\reviewmarkerdebugwindow\refresh.xbm,16,16,TRF_TrueColor,TCM_DXTAlpha,WorldDiffuseWithAlpha
engine\icons\redgui\reviewmarkerdebugwindow\reset_filters.xbm,16,16,TRF_TrueColor,TCM_DXTAlpha,WorldDiffuseWithAlpha
engine\icons\redgui\reviewmarkerdebugwindow\eye.xbm,16,16,TRF_TrueColor,TCM_DXTAlpha,WorldDiffuseWithAlpha
gameplay\gui\inventory\inventory_background.xbm,512,512,TRF_TrueColor,TCM_DXTAlpha,GUIWithAlpha
gameplay\gui\inventory\inventory_background.xbm,64,64,TRF_TrueColor,TCM_DXTAlpha,GUIWithAlpha
gameplay\interactive_objects\teleports\textures\elven_teleport_gate.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
gameplay\interactive_objects\teleports\textures\elven_teleport_gate_n.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
items\quest_items\q002\q002_item__half_eaten_man\q002_item__half_eaten_man_d01_censored.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
items\quest_items\q002\q002_item__half_eaten_man\q002_item__half_eaten_man_a01.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
items\quest_items\q002\q002_item__half_eaten_man\q002_item__half_eaten_man_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
items\quest_items\q002\q002_item__half_eaten_man\q002_item__half_eaten_man_n01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
items\quest_items\q002\q002_item__old_man_eaten_by_dogs\q002_item__old_man_eaten_by_dogs_a01.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
items\quest_items\q002\q002_item__old_man_eaten_by_dogs\q002_item__old_man_eaten_by_dogs_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
items\quest_items\q002\q002_item__old_man_eaten_by_dogs\q002_item__old_man_eaten_by_dogs_n01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
items\quest_items\q002\q002_item__razor_for_a_nilfgaardian_barber\q002_item__razor_for_a_nilfgaardian_barber_a01.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
items\quest_items\q002\q002_item__razor_for_a_nilfgaardian_barber\q002_item__razor_for_a_nilfgaardian_barber_d01.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
items\quest_items\q002\q002_item__razor_for_a_nilfgaardian_barber\q002_item__razor_for_a_nilfgaardian_barber_n01.xbm,256,256,TRF_TrueColor,TCM_DXTAlpha,NormalmapGloss
items\quest_items\q002\q002_item__scissors_for_a_gardener\q002_item__scissors_for_a_gardener_d01.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
items\quest_items\q002\q002_item__scissors_for_a_gardener\q002_item__scissors_for_a_gardener_n01.xbm,256,256,TRF_TrueColor,TCM_DXTAlpha,NormalmapGloss
items\quest_items\q002\q002_item__world_map_on_a_table\q002_item__world_map_on_a_table_d01.xbm,2048,2048,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
items\quest_items\q002\q002_item__world_map_on_a_table\q002_item__world_map_on_a_table_n01.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
items\quest_items\q002\q002_item__world_map_on_a_table\q002_item__world_map_on_a_table_d02.xbm,1024,1024,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
items\quest_items\q103\mark_after_painting_decal.xbm,512,512,TRF_TrueColor,TCM_DXTAlpha,WorldDiffuseWithAlpha
items\quest_items\q103\salt_decal_path.xbm,512,128,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
items\quest_items\q103\scratch_wood_small.xbm,256,128,TRF_TrueColor,TCM_DXTAlpha,WorldDiffuseWithAlpha
items\quest_items\q103\q103_item__horse_corpse_with_head_lying_beside_it\q103_item__horse_corpse_with_head_lying_beside_it_d01_censored.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
items\quest_items\q103\q103_item__horse_corpse_with_head_lying_beside_it\q103_item__horse_corpse_with_head_lying_beside_it_a01.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
items\quest_items\q103\q103_item__horse_corpse_with_head_lying_beside_it\q103_item__horse_corpse_with_head_lying_beside_it_d01.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
items\quest_items\q103\q103_item__horse_corpse_with_head_lying_beside_it\q103_item__horse_corpse_with_head_lying_beside_it_n01.xbm,2048,2048,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
items\quest_items\q103\q103_item_half_eaten_man\q103_item_half_eaten_man_a01.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
items\quest_items\q103\q103_item_half_eaten_man\q103_item_half_eaten_man_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
items\quest_items\q103\q103_item_half_eaten_man\q103_item_half_eaten_man_n01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
items\quest_items\q103\q103_item__fabric_doll\q103_item__fabric_doll_ao.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,WorldDiffuse
